date,TA_f,VPD_f,SW_IN_f,FC_2_f,GPP_FC_2_rei_f,RECO_FC_2_rei_f,GPP_FC_2_fal_f,RECO_FC_2_fal_f,GPP_FC_2_las_f,RECO_FC_2_las_f
2020-11-01,295.24117361111115,1586.4054923167848,,0.22027888502857138,1.555372522404064,1.7756514074326357,1.0161580058996993,1.2364368909282708,3.417610073439699,3.6378889584682703
2020-11-02,295.52836288416074,1521.0623662825062,,-0.37094854111428566,1.4246418343504637,1.053693293236178,1.6208723166631376,1.249923775548852,2.228353701807958,1.8574051606936726
2020-11-03,296.07505038416076,1511.480214243499,,-0.5929279674148051,1.17857523424674,0.5856472668319351,1.8796654195218874,1.2867374521070822,1.964020456223485,1.37109248880868
2020-11-04,295.92963468648634,1362.470855877866,,-0.4921708799005194,0.8320275982079458,0.3398567183074264,1.7011358562802572,1.208964976379738,1.6794294590419419,1.187258579141422
2020-11-05,296.23461307216684,1362.8792805232558,,0.3831583019623377,0.3224348489787642,0.7055931509411019,0.7917092609289544,1.1748675628912923,0.9168517970913171,1.3000100990536547
2020-11-06,296.6320103830415,1410.432702065809,,1.0043519374142857,0.10620247435629232,1.1105544117705781,0.19257415259076716,1.1969260900050531,0.3620459398731752,1.3663978772874608
2020-11-07,296.52309274738263,1391.510289598109,,1.311694538122857,0.08944514248163841,1.4011396806044958,-0.06414765197623626,1.247546886146621,0.179949991080662,1.4916445292035192
2020-11-08,295.24151152482267,1245.1232124704493,,1.3113076741171426,0.22232861294895015,1.5336362870660931,-0.0708404013458751,1.240467272771268,0.3189731182171429,1.630280792334286
2020-11-09,294.49424202127653,1122.426552895981,,1.1579039765638959,0.32405219647621153,1.4819561730401076,0.01571594544933634,1.1736199220132326,0.43796635826111324,1.5958703348250094
2020-11-10,293.9653199198273,1169.5477129201356,,0.9518428370770389,0.43730057051603594,1.3891434075930749,0.19579210879665876,1.1476349458736979,0.5929642204838368,1.5448070575608759
2020-11-11,294.1339298489053,1258.3143724946037,,1.3200699325484677,0.48213599335153495,1.8022059259000025,-0.18499247928362664,1.1350774532648409,0.7672811803899294,2.087351112938397
2020-11-12,294.07118398602114,1356.8592980265187,,1.2745099144134289,0.5383033577076465,1.812813272121075,-0.12164522373204721,1.1528646906813815,0.8931626835841708,2.167672597997599
2020-11-13,294.93185229959164,1372.928184719536,,1.4195188459974286,0.5010784911534695,1.920597337150898,-0.2631560151325993,1.1563628308648295,0.8293613149528355,2.248880160950264
2020-11-14,295.6555328282828,1229.0534574314574,,1.0940256622117144,0.48506333049783407,1.5790889927095482,0.06036783160419667,1.1543934938159108,0.7183007928711684,1.8123264550828828
