date,Tmed,Tmin,Tmax,Osc.,Prec.,PAcum,TH,TS
2019-07-09,12.149583333333348,9.399999999999977,15.020000000000039,5.620000000000061,0.0020833333333333333,99.07083333333333,7.566514193126421,12.950000000000045
2019-07-10,14.879375000000012,9.350000000000023,19.010000000000048,9.660000000000025,0.0,99.03125,8.453460727694221,15.07000000000005
2019-07-11,16.592083333333353,12.800000000000011,19.560000000000002,6.759999999999991,0.008333333333333333,98.57625,9.56413220130753,17.07000000000005
2019-07-12,15.967083333333354,13.830000000000041,19.689999999999998,5.859999999999957,0.16041666666666668,98.33666666666666,10.958987610201206,18.970000000000027
2019-07-13,15.40729166666668,12.670000000000016,20.32000000000005,7.650000000000034,0.0375,98.71354166666667,9.459396118961154,15.420000000000016
2019-07-14,13.701250000000021,11.720000000000027,15.279999999999973,3.5599999999999454,0.0,99.02208333333334,8.430355667337263,14.180000000000007
2019-07-15,12.97583333333335,11.270000000000039,14.420000000000016,3.1499999999999773,0.0,98.97833333333334,7.699490875419185,13.110000000000014
2019-07-16,13.280833333333348,10.670000000000016,15.720000000000027,5.050000000000011,0.0020833333333333333,98.87854166666666,8.271656890835422,13.75
2019-07-17,17.060625000000016,11.830000000000041,21.390000000000043,9.560000000000002,0.0,98.70541666666666,9.39874222959633,16.649999999999977
2019-07-18,20.478958333333352,14.990000000000009,24.25,9.259999999999991,0.0,98.45291666666667,11.518792012335469,21.680000000000007
2019-07-19,19.60979166666668,16.370000000000005,23.0,6.6299999999999955,0.012499999999999999,98.63041666666668,10.963471880554412,18.860000000000014
2019-07-20,21.551250000000014,15.990000000000009,28.610000000000014,12.620000000000005,0.09375,98.60958333333333,13.249644760798981,24.720000000000027
2019-07-21,19.802500000000016,16.110000000000014,23.399999999999977,7.289999999999964,0.0,99.19083333333333,11.791449371183615,20.480000000000018
2019-07-22,20.99812500000002,15.870000000000005,24.149999999999977,8.279999999999973,0.0,99.49854166666667,12.112727853510352,21.82000000000005
2019-07-23,25.045625000000015,18.82000000000005,30.210000000000036,11.389999999999986,0.0,99.36520833333333,13.989894348374321,25.339999999999975
2019-07-24,25.282083333333347,24.450000000000045,25.589999999999975,1.1399999999999295,0.0,99.09854166666668,13.389010052567155,25.560000000000002
2019-07-25,27.845416666666683,20.75,33.629999999999995,12.879999999999995,0.0,98.97458333333333,15.6320382333422,30.670000000000016
2019-07-26,23.37770833333335,17.399999999999977,29.04000000000002,11.640000000000043,0.0,98.53770833333334,14.095024215115208,25.810000000000002
2019-07-27,22.170000000000016,17.700000000000045,26.279999999999973,8.579999999999927,0.0,97.82041666666667,12.916445986768638,24.149999999999977
